UserID	WindowID	Split	ApplicationDate	JobID
904748	1	Test	2012-04-03 18:23:35.663	1089685
904748	1	Test	2012-04-03 18:23:35.783	148571
904748	1	Test	2012-04-03 18:23:33.347	773119
904748	1	Test	2012-04-03 18:23:38.863	1008013
904748	1	Test	2012-04-03 17:56:05.407	515420
904748	1	Test	2012-04-03 18:23:39.71	563155
904748	1	Test	2012-04-03 17:56:05.513	503389
904748	1	Test	2012-04-03 17:56:05.033	995285
904748	1	Test	2012-04-03 18:23:38.247	866144
904748	1	Test	2012-04-03 18:23:33.233	862781
904748	1	Test	2012-04-03 18:20:14.257	141688
905029	1	Test	2012-04-02 14:30:08.543	246482
905029	1	Test	2012-04-02 14:30:08.467	546403
905029	1	Test	2012-04-02 14:30:09.947	246481
905068	1	Test	2012-04-01 16:19:22.163	196188
905068	1	Test	2012-04-01 16:21:37.887	866137
905068	1	Test	2012-04-02 18:39:04.627	672352
905068	1	Test	2012-04-02 18:43:28.373	741664
905068	1	Test	2012-04-01 16:20:13.373	1036760
905068	1	Test	2012-04-03 17:17:45.27	862831
905068	1	Test	2012-04-01 16:39:36.177	949644
905068	1	Test	2012-04-16 18:06:19.693	1094348
905068	1	Test	2012-04-02 18:38:33.403	514116
905068	1	Test	2012-04-01 16:19:42.99	809317
905068	1	Test	2012-04-06 08:34:29.833	134716
905068	1	Test	2012-04-16 18:31:07.057	717746
905068	1	Test	2012-04-01 16:30:08.11	98665
905068	1	Test	2012-04-16 18:23:23	843429
905440	1	Test	2012-04-16 08:40:46.867	1027910
906001	1	Test	2012-04-03 14:09:24.243	703064
906001	1	Test	2012-04-03 14:09:24.74	522781
906001	1	Test	2012-04-03 14:09:23.893	653724
906001	1	Test	2012-04-03 14:09:25.873	199552
906001	1	Test	2012-04-03 14:09:25.12	829820
906001	1	Test	2012-04-03 14:09:24.643	508437
906329	1	Test	2012-04-07 08:22:10.243	131295
906469	1	Test	2012-04-03 14:16:03.797	117609
906469	1	Test	2012-04-03 14:36:35.72	949893
906469	1	Test	2012-04-03 14:40:35.07	207834
906987	1	Test	2012-04-09 10:07:19.473	803383
907516	1	Test	2012-04-09 22:59:37.967	650083
909263	1	Test	2012-04-06 11:41:14.917	314069
909263	1	Test	2012-04-06 11:41:15.337	1078742
909263	1	Test	2012-04-06 11:41:18.587	1099575
909263	1	Test	2012-04-06 11:41:11.1	861424
909263	1	Test	2012-04-03 07:44:12.43	26902
909263	1	Test	2012-04-06 11:41:13.143	1042802
909263	1	Test	2012-04-06 11:41:20.877	328143
909263	1	Test	2012-04-15 17:08:05.967	171531
909263	1	Test	2012-04-06 11:41:14.283	326225
909263	1	Test	2012-04-06 11:41:20.647	969014
909263	1	Test	2012-04-06 11:41:20.543	1030429
909263	1	Test	2012-04-06 11:41:20.82	628205
910160	1	Test	2012-04-06 22:37:36.6	866955
910525	1	Test	2012-04-05 18:43:46.16	1006347
910525	1	Test	2012-04-05 18:43:45.827	1097642
910686	1	Test	2012-04-22 05:00:49.66	881832
910686	1	Test	2012-04-01 21:09:04.643	766603
910686	1	Test	2012-04-04 02:07:03.573	640492
910686	1	Test	2012-04-01 21:14:14.617	300053
910686	1	Test	2012-04-04 02:17:09.047	747584
910686	1	Test	2012-04-04 02:17:08.907	196603
910686	1	Test	2012-04-04 02:08:34.963	627377
910686	1	Test	2012-04-04 02:17:09.29	25820
910686	1	Test	2012-04-04 02:14:47.33	439600
911491	1	Test	2012-04-02 15:00:43.94	973597
911491	1	Test	2012-04-02 15:00:43.483	759419
911491	1	Test	2012-04-02 15:00:43.577	285029
911491	1	Test	2012-04-02 14:45:46.647	1056999
911491	1	Test	2012-04-06 08:59:05.493	1100415
911491	1	Test	2012-04-02 15:00:43.793	887465
911561	1	Test	2012-04-18 18:18:01.597	817416
911561	1	Test	2012-04-18 18:17:57.26	614162
911561	1	Test	2012-04-18 18:08:40.15	485244
911561	1	Test	2012-04-18 18:08:41.303	617644
911561	1	Test	2012-04-18 18:18:02.607	43299
911561	1	Test	2012-04-18 18:18:03.94	36650
915677	1	Test	2012-04-01 23:54:35.547	864089
915677	1	Test	2012-04-01 23:54:35.43	138900
915677	1	Test	2012-04-01 23:54:35.987	902041
915677	1	Test	2012-04-01 23:54:35.457	254825
915677	1	Test	2012-04-01 23:54:31.953	1062735
915677	1	Test	2012-04-01 23:54:36.717	843538
915677	1	Test	2012-04-01 23:54:37.28	328023
915677	1	Test	2012-04-01 23:54:36.163	1078744
915687	1	Test	2012-04-04 10:23:20.23	178066
915687	1	Test	2012-04-27 13:22:42.067	406558
915687	1	Test	2012-04-04 10:23:20.717	1061298
915967	1	Test	2012-04-03 16:29:52.34	927708
915967	1	Test	2012-04-03 16:30:51.323	1034067
915967	1	Test	2012-04-03 16:55:44.927	253318
915967	1	Test	2012-04-03 16:55:38.143	885704
915967	1	Test	2012-04-03 16:55:40.03	1105141
915967	1	Test	2012-04-03 16:55:38.323	876092
915967	1	Test	2012-04-03 16:55:39.877	472567
916321	1	Test	2012-04-06 06:45:15.46	283053
916321	1	Test	2012-04-06 06:45:17.833	1062816
916321	1	Test	2012-04-02 06:41:37.673	218273
916321	1	Test	2012-04-06 06:45:15.73	161669
916321	1	Test	2012-04-06 06:45:15.44	905183
916321	1	Test	2012-04-02 06:39:19.323	492565
916751	1	Test	2012-04-18 10:00:01.123	751331
916751	1	Test	2012-04-19 10:46:53.51	756435
916751	1	Test	2012-04-15 09:45:14.247	1061983
916751	1	Test	2012-04-09 12:30:07.707	796330
916751	1	Test	2012-04-18 14:20:58.613	471794
917105	1	Test	2012-04-09 12:20:46.893	462473
917105	1	Test	2012-04-07 15:04:13.68	2117
917105	1	Test	2012-04-18 14:56:30.413	1005368
917105	1	Test	2012-04-07 15:04:13.797	1023586
917105	1	Test	2012-04-09 13:14:49.217	790589
917105	1	Test	2012-04-09 12:20:43.893	595627
917105	1	Test	2012-04-09 13:12:41.6	1005367
917105	1	Test	2012-04-18 14:56:29.633	141904
917105	1	Test	2012-04-07 15:04:13.07	180104
917105	1	Test	2012-04-09 12:20:42	927713
917105	1	Test	2012-04-09 12:20:46.067	745277
917105	1	Test	2012-04-07 15:04:13.75	602282
917105	1	Test	2012-04-07 15:04:13.343	221950
917105	1	Test	2012-04-07 15:04:13.177	511187
917105	1	Test	2012-04-18 14:56:31.55	525108
917105	1	Test	2012-04-09 12:20:43.503	272568
917105	1	Test	2012-04-18 14:56:34.11	274261
917105	1	Test	2012-04-18 14:56:31.977	1114898
917105	1	Test	2012-04-18 13:34:14.43	796615
917105	1	Test	2012-04-18 14:56:34.59	639031
917105	1	Test	2012-04-09 13:12:41.267	2138
917105	1	Test	2012-04-07 15:04:13.78	433545
917105	1	Test	2012-04-18 14:56:34.607	1043774
917105	1	Test	2012-04-18 13:34:14.137	69830
917105	1	Test	2012-04-18 14:56:30.427	176769
917105	1	Test	2012-04-09 12:20:45.923	596092
917180	1	Test	2012-04-04 11:26:39.727	900853
917217	1	Test	2012-04-01 15:56:13.617	638922
917217	1	Test	2012-04-01 15:50:59.473	741491
917217	1	Test	2012-04-01 15:56:14.717	297726
917499	1	Test	2012-04-04 15:35:37.53	790763
917740	1	Test	2012-04-03 16:46:43.483	230010
917740	1	Test	2012-04-03 16:46:44.103	509077
918986	1	Test	2012-04-05 04:32:21.403	1006522
918986	1	Test	2012-04-05 04:26:10.637	973720
918986	1	Test	2012-04-05 04:24:11.703	1050781
919646	1	Test	2012-04-01 08:02:48.397	365184
919646	1	Test	2012-04-01 07:55:40.693	474081
919646	1	Test	2012-04-01 08:01:28.647	572984
919646	1	Test	2012-04-04 09:01:16.037	885499
919646	1	Test	2012-04-01 08:01:29.397	133403
919646	1	Test	2012-04-01 08:01:03.453	882353
919646	1	Test	2012-04-01 08:01:26.537	610635
919646	1	Test	2012-04-19 06:26:29.867	500785
919646	1	Test	2012-04-01 08:00:13.21	370850
919646	1	Test	2012-04-04 09:01:18.75	263473
921150	1	Test	2012-04-17 09:03:22.903	626703
921150	1	Test	2012-04-17 09:03:21.703	70667
921150	1	Test	2012-04-17 09:03:22.713	517606
921814	1	Test	2012-04-02 14:59:18.46	38397
921814	1	Test	2012-04-02 14:59:18.463	778912
921814	1	Test	2012-04-02 17:14:33.207	497719
921959	1	Test	2012-04-19 12:21:25.657	638623
922715	1	Test	2012-04-06 07:30:41.483	567543
922715	1	Test	2012-04-06 07:52:53.647	73549
922715	1	Test	2012-04-06 07:30:41.813	149967
922715	1	Test	2012-04-06 07:30:42.06	27265
923605	1	Test	2012-04-01 13:20:33.57	801571
923605	1	Test	2012-04-01 13:35:30.82	152211
923605	1	Test	2012-04-01 13:20:33.95	748427
923605	1	Test	2012-04-01 13:35:29.273	298104
923605	1	Test	2012-04-01 13:35:31.35	160757
923605	1	Test	2012-04-01 13:20:33.927	776784
923605	1	Test	2012-04-03 10:01:43.237	862163
923605	1	Test	2012-04-05 19:59:33.28	517639
923605	1	Test	2012-04-01 13:20:32	955072
923605	1	Test	2012-04-01 13:35:30.43	525578
923605	1	Test	2012-04-01 13:35:30.25	743917
923605	1	Test	2012-04-05 19:57:03.893	118544
923605	1	Test	2012-04-01 13:35:29.667	675100
923605	1	Test	2012-04-01 13:35:30.217	156034
923605	1	Test	2012-04-05 19:59:33.993	146922
923605	1	Test	2012-04-01 13:20:32.773	614162
925090	1	Test	2012-04-05 12:37:13.147	562585
925313	1	Test	2012-04-02 10:52:23.703	733191
925313	1	Test	2012-04-16 13:48:16.827	298679
925313	1	Test	2012-04-02 13:33:59.027	46109
925980	1	Test	2012-04-06 10:09:23.867	99217
926038	1	Test	2012-04-04 15:41:23.153	777963
926038	1	Test	2012-04-04 15:28:41.82	59073
926072	1	Test	2012-04-29 00:33:46.327	778632
926578	1	Test	2012-04-17 12:17:12.323	661854
926578	1	Test	2012-04-17 14:36:23.92	97842
926920	1	Test	2012-04-04 06:28:24.293	1022310
926920	1	Test	2012-04-04 06:38:32.247	19821
926920	1	Test	2012-04-03 09:59:00.463	453437
926920	1	Test	2012-04-03 10:13:11.75	567542
926920	1	Test	2012-04-04 07:35:17.093	1045370
926920	1	Test	2012-04-04 07:53:15.603	251949
926920	1	Test	2012-04-03 10:21:18.48	563046
926920	1	Test	2012-04-03 10:21:17.263	1081598
926920	1	Test	2012-04-04 06:28:21.913	917705
926920	1	Test	2012-04-04 06:28:21.393	35134
926920	1	Test	2012-04-03 10:21:17.037	146980
926920	1	Test	2012-04-03 10:21:17.03	706966
926920	1	Test	2012-04-03 10:21:16.87	780041
926920	1	Test	2012-04-04 06:28:24.417	1020250
926920	1	Test	2012-04-04 06:28:23.64	800349
926920	1	Test	2012-04-04 06:28:23.567	1009420
926920	1	Test	2012-04-04 06:28:20.283	674283
926920	1	Test	2012-04-04 06:28:23.373	954458
926920	1	Test	2012-04-03 10:13:11.747	224673
926920	1	Test	2012-04-03 10:13:11.33	480327
926920	1	Test	2012-04-04 06:28:22.61	525578
926920	1	Test	2012-04-04 06:28:24.327	400548
926920	1	Test	2012-04-03 10:13:11.11	602263
926920	1	Test	2012-04-04 06:52:10.17	107253
926920	1	Test	2012-04-03 10:13:11.757	525108
926920	1	Test	2012-04-04 07:34:28.59	162421
926920	1	Test	2012-04-04 06:28:20.75	757413
926920	1	Test	2012-04-03 10:09:13.037	611932
926920	1	Test	2012-04-04 06:28:23.083	1036611
926920	1	Test	2012-04-04 06:28:23.187	1022300
926920	1	Test	2012-04-04 06:28:17	400564
927334	1	Test	2012-04-18 13:04:00.203	820811
927334	1	Test	2012-04-05 11:20:31.54	140367
927334	1	Test	2012-04-18 12:21:17.403	865089
927334	1	Test	2012-04-18 13:03:59.553	1107057
928587	1	Test	2012-04-18 22:21:10.273	317523
929156	1	Test	2012-04-09 11:44:02.227	260468
929156	1	Test	2012-04-16 13:06:18.783	281804
929156	1	Test	2012-04-09 12:01:58.873	1070480
929156	1	Test	2012-04-02 09:16:47.933	817566
929583	1	Test	2012-04-27 00:19:58.247	500407
931241	1	Test	2012-04-04 12:41:17.087	300018
931241	1	Test	2012-04-04 12:40:49.893	812337
931241	1	Test	2012-04-04 12:17:36.523	283948
931571	1	Test	2012-04-03 10:34:40.16	175666
931749	1	Test	2012-04-22 14:40:42.137	98209
933006	1	Test	2012-04-04 09:08:57.133	947393
933006	1	Test	2012-04-04 10:44:29.497	1023594
933006	1	Test	2012-04-04 09:08:18.933	202075
933772	1	Test	2012-04-02 14:09:14.75	16923
933772	1	Test	2012-04-02 14:09:15.313	276784
933772	1	Test	2012-04-02 14:09:15.183	480405
933772	1	Test	2012-04-02 14:09:13.533	577188
933772	1	Test	2012-04-02 14:09:15.19	1099951
933772	1	Test	2012-04-02 14:09:14.58	1022308
933772	1	Test	2012-04-02 14:09:13.99	476822
933772	1	Test	2012-04-02 14:09:14.827	1099949
933772	1	Test	2012-04-02 14:09:14.647	490185
933830	1	Test	2012-04-09 11:21:50.537	98850
934119	1	Test	2012-04-09 14:44:52.56	565349
934119	1	Test	2012-04-09 14:41:10.473	88016
934119	1	Test	2012-04-09 14:44:51.85	145170
934119	1	Test	2012-04-05 22:41:38.803	353715
934119	1	Test	2012-04-09 14:44:52.193	164981
934119	1	Test	2012-04-09 14:41:16.787	1001349
934119	1	Test	2012-04-09 14:41:10.567	179699
934119	1	Test	2012-04-09 14:41:16.36	243979
934119	1	Test	2012-04-09 14:41:16.443	1114175
934119	1	Test	2012-04-09 14:41:16.64	332738
934119	1	Test	2012-04-09 14:41:16.583	297078
934119	1	Test	2012-04-09 14:41:13.367	498862
934474	1	Test	2012-04-03 17:04:24.593	789900
934474	1	Test	2012-04-03 17:07:31.253	26815
934474	1	Test	2012-04-04 03:08:43.467	828986
934474	1	Test	2012-04-03 17:07:31.127	271142
934474	1	Test	2012-04-06 12:34:27.46	926481
934474	1	Test	2012-04-03 17:09:04.067	70689
934915	1	Test	2012-04-09 11:45:05.457	822218
934915	1	Test	2012-04-09 11:45:06.113	459916
934915	1	Test	2012-04-09 11:45:06.567	1074867
934915	1	Test	2012-04-09 11:45:04.19	582756
934915	1	Test	2012-04-09 11:45:07.92	920144
934915	1	Test	2012-04-09 11:42:27.203	74352
935395	1	Test	2012-04-05 10:13:47.88	676790
935395	1	Test	2012-04-05 11:17:03.637	300233
935395	1	Test	2012-04-09 01:23:31.327	47220
935395	1	Test	2012-04-05 11:16:26.677	161670
935395	1	Test	2012-04-05 11:12:31.477	106824
935395	1	Test	2012-04-05 10:04:48.753	40616
935716	1	Test	2012-04-05 10:35:08.807	359326
935716	1	Test	2012-04-05 10:35:08.753	1083709
935716	1	Test	2012-04-04 12:54:06.717	439405
935840	1	Test	2012-04-09 21:48:16.513	109060
936118	1	Test	2012-04-03 05:16:48.2	1052988
936118	1	Test	2012-04-03 05:14:11.683	631237
936118	1	Test	2012-04-03 05:16:46.137	180046
936118	1	Test	2012-04-03 05:14:14.22	1023390
936118	1	Test	2012-04-03 05:16:48.167	31455
936118	1	Test	2012-04-03 05:16:48.07	331259
936118	1	Test	2012-04-03 05:16:46.827	741469
936118	1	Test	2012-04-17 22:51:00.697	809501
936118	1	Test	2012-04-17 22:51:02.07	631311
936118	1	Test	2012-04-03 05:14:13.173	263529
936118	1	Test	2012-04-03 05:16:47.597	790763
936118	1	Test	2012-04-17 22:51:00.537	67992
936118	1	Test	2012-04-17 22:41:25.473	445111
936160	1	Test	2012-04-09 01:55:14.903	192903
936160	1	Test	2012-04-07 02:09:47.957	563046
936160	1	Test	2012-04-09 11:22:33.397	431409
936160	1	Test	2012-04-03 13:53:26.14	634821
936160	1	Test	2012-04-03 11:41:52.96	468325
936160	1	Test	2012-04-27 16:55:41.857	325279
936160	1	Test	2012-04-19 23:48:20.893	267993
936160	1	Test	2012-04-09 18:13:08.657	764106
936160	1	Test	2012-04-03 11:02:48	60680
936160	1	Test	2012-04-01 23:19:29.12	179918
936160	1	Test	2012-04-09 11:22:32.473	880102
937615	1	Test	2012-04-02 09:56:01.87	532
937615	1	Test	2012-04-02 09:56:01.397	787189
938697	1	Test	2012-04-08 00:14:10.81	634685
938697	1	Test	2012-04-19 19:19:17.307	474324
938697	1	Test	2012-04-08 09:22:10.77	919762
938697	1	Test	2012-04-07 14:33:53.757	157932
938697	1	Test	2012-04-07 14:24:33.22	748136
938697	1	Test	2012-04-08 00:21:51.633	462458
938697	1	Test	2012-04-08 09:23:05.277	850868
938697	1	Test	2012-04-07 14:24:33.467	109972
939007	1	Test	2012-04-04 10:00:40.717	387047
939007	1	Test	2012-04-04 10:00:56.753	157932
939007	1	Test	2012-04-04 09:57:08.317	898274
939007	1	Test	2012-04-04 09:57:39.933	850868
939007	1	Test	2012-04-04 10:01:53.957	326225
939481	1	Test	2012-04-09 18:36:22.91	780025
939682	1	Test	2012-04-09 21:16:12.593	681360
939682	1	Test	2012-04-06 16:46:49.913	809501
939682	1	Test	2012-04-06 16:49:54.717	611816
939682	1	Test	2012-04-06 18:41:30.093	59074
939682	1	Test	2012-04-06 16:45:55.07	577100
939682	1	Test	2012-04-09 21:25:08.017	367355
939682	1	Test	2012-04-03 16:13:27.24	431994
939682	1	Test	2012-04-09 14:54:35.727	1019156
939899	1	Test	2012-04-21 15:02:52.567	1044821
939899	1	Test	2012-04-21 15:02:52.493	246597
940013	1	Test	2012-04-08 12:17:23.467	476536
940013	1	Test	2012-04-08 12:17:23.377	451071
940013	1	Test	2012-04-08 12:17:23.053	63329
940013	1	Test	2012-04-06 15:40:54.14	1077986
940013	1	Test	2012-04-06 15:40:54.58	1077560
940013	1	Test	2012-04-06 15:40:53.34	811624
940013	1	Test	2012-04-06 15:40:52.81	1007989
940013	1	Test	2012-04-08 12:17:22.957	486712
940013	1	Test	2012-04-06 15:32:08.413	1042012
940013	1	Test	2012-04-06 15:40:53.213	146897
940013	1	Test	2012-04-06 15:40:52.983	793105
940013	1	Test	2012-04-06 15:40:53.627	547649
940013	1	Test	2012-04-08 12:17:23.17	73744
940013	1	Test	2012-04-06 15:40:53.657	27926
940013	1	Test	2012-04-08 12:17:23.077	866364
940013	1	Test	2012-04-17 19:13:48.337	802054
940013	1	Test	2012-04-06 15:40:54.157	846635
940013	1	Test	2012-04-08 12:11:24.587	586104
940013	1	Test	2012-04-06 15:40:54.31	246563
940013	1	Test	2012-04-08 12:11:24.257	1090167
940013	1	Test	2012-04-06 15:40:54.133	566779
940013	1	Test	2012-04-08 12:17:22.16	930349
940013	1	Test	2012-04-08 12:17:23.693	130364
940013	1	Test	2012-04-08 12:17:23.707	246498
940013	1	Test	2012-04-06 15:40:53.123	246613
940013	1	Test	2012-04-08 12:17:22.357	962138
940443	1	Test	2012-04-07 20:16:02.52	81159
940443	1	Test	2012-04-14 05:36:50.697	149975
940443	1	Test	2012-04-14 05:57:54.43	199405
940443	1	Test	2012-04-14 05:36:49.547	710784
940806	1	Test	2012-04-07 23:43:23.913	220386
940808	1	Test	2012-04-06 10:41:39.623	411090
940808	1	Test	2012-04-06 10:41:39.753	1093256
940849	1	Test	2012-04-07 20:36:23.197	498800
940931	1	Test	2012-04-01 13:52:13.673	156216
941760	1	Test	2012-04-04 16:02:19.977	470617
941760	1	Test	2012-04-04 16:12:17.317	538981
941760	1	Test	2012-04-04 16:07:10.127	905629
941760	1	Test	2012-04-18 11:13:28.413	1069126
942957	1	Test	2012-04-05 12:55:43.043	163764
942957	1	Test	2012-04-09 09:55:13.537	535172
942957	1	Test	2012-04-05 09:39:50.557	462563
942957	1	Test	2012-04-09 09:46:16.083	150055
942957	1	Test	2012-04-09 10:00:08.93	410318
943219	1	Test	2012-04-05 17:07:00.373	315633
943219	1	Test	2012-04-05 17:07:06.117	271322
943219	1	Test	2012-04-05 17:07:05.513	814293
943219	1	Test	2012-04-05 17:07:01.207	372747
943219	1	Test	2012-04-05 17:06:59.56	396337
943219	1	Test	2012-04-05 17:07:00.11	543207
943219	1	Test	2012-04-05 17:07:06.21	874405
943219	1	Test	2012-04-05 17:07:01.293	1056999
943219	1	Test	2012-04-05 17:07:03.273	498627
943219	1	Test	2012-04-05 17:07:01.53	498612
943219	1	Test	2012-04-05 17:07:03.393	903833
943219	1	Test	2012-04-05 17:07:05.693	6469
943219	1	Test	2012-04-05 17:06:59.823	166202
943219	1	Test	2012-04-05 17:06:59.96	574973
943219	1	Test	2012-04-05 17:06:59.247	823303
943219	1	Test	2012-04-05 17:07:05.937	686387
943219	1	Test	2012-04-05 17:07:00.077	798970
943219	1	Test	2012-04-05 17:07:01.95	242910
943219	1	Test	2012-04-05 17:07:00.737	242911
943219	1	Test	2012-04-05 17:07:00.707	302221
943219	1	Test	2012-04-05 17:04:06.46	365727
943219	1	Test	2012-04-05 17:07:06.363	540202
943219	1	Test	2012-04-05 17:07:00.47	470080
943279	1	Test	2012-04-15 16:59:20.847	1091035
943279	1	Test	2012-04-07 14:51:52.663	973597
943279	1	Test	2012-04-07 14:41:26.71	283683
943279	1	Test	2012-04-07 14:51:52.65	11464
943279	1	Test	2012-04-07 14:41:25.057	1043570
943279	1	Test	2012-04-07 14:41:25.993	874405
943279	1	Test	2012-04-07 14:44:45.857	372615
943279	1	Test	2012-04-15 13:25:15.73	574973
943279	1	Test	2012-04-07 14:41:26.637	180305
943279	1	Test	2012-04-15 09:20:11.23	1100415
943279	1	Test	2012-04-15 09:21:34.72	697843
943279	1	Test	2012-04-15 08:36:05.737	1043615
943352	1	Test	2012-04-01 20:43:41.783	615613
943352	1	Test	2012-04-16 20:21:04.193	1066079
943352	1	Test	2012-04-17 12:12:14.837	479802
943352	1	Test	2012-04-02 19:54:00.587	463157
943352	1	Test	2012-04-16 20:43:27.67	348326
943352	1	Test	2012-04-17 12:12:14.25	908898
943352	1	Test	2012-04-02 20:01:53.06	766511
943352	1	Test	2012-04-16 21:35:46.127	307230
943352	1	Test	2012-04-20 16:18:33.587	504273
943352	1	Test	2012-04-20 16:18:31.967	381437
943352	1	Test	2012-04-16 21:28:04.38	90937
943352	1	Test	2012-04-01 20:42:48.39	1010306
943352	1	Test	2012-04-17 09:01:19.267	23006
943352	1	Test	2012-04-20 16:18:31.153	1043901
943352	1	Test	2012-04-20 16:18:32.107	768722
943352	1	Test	2012-04-01 20:23:46.86	916549
943352	1	Test	2012-04-17 12:12:14.613	30773
943352	1	Test	2012-04-02 19:49:29.7	1049136
943352	1	Test	2012-04-20 16:14:32.567	1025326
943352	1	Test	2012-04-17 12:12:14.067	38914
943573	1	Test	2012-04-18 17:25:56.11	891465
944069	1	Test	2012-04-19 16:55:03.453	746273
944603	1	Test	2012-04-03 01:08:44.457	1028472
944603	1	Test	2012-04-03 01:08:44.557	595627
944603	1	Test	2012-04-03 00:59:46.213	744392
944603	1	Test	2012-04-03 01:08:44.337	462473
944603	1	Test	2012-04-17 15:32:16.7	522675
944768	1	Test	2012-04-01 19:39:18.787	1115486
945178	1	Test	2012-04-08 13:15:58.697	213347
945178	1	Test	2012-04-02 00:40:36.93	812531
945178	1	Test	2012-04-02 00:40:36.323	889499
945178	1	Test	2012-04-04 01:34:06.033	212094
945178	1	Test	2012-04-08 13:42:25.92	863020
945178	1	Test	2012-04-04 01:34:06.747	743998
945178	1	Test	2012-04-04 00:32:22.853	512684
945178	1	Test	2012-04-06 10:11:42.307	512686
945178	1	Test	2012-04-04 00:05:22.487	506052
945178	1	Test	2012-04-04 00:17:38.737	15979
945178	1	Test	2012-04-08 13:46:54.847	167006
945178	1	Test	2012-04-04 00:32:24.213	961415
945178	1	Test	2012-04-06 10:11:58.943	478877
945178	1	Test	2012-04-04 00:08:04.22	972846
945178	1	Test	2012-04-03 09:35:02.89	853476
945178	1	Test	2012-04-02 00:47:22.473	14191
945178	1	Test	2012-04-08 13:52:21.227	43209
945178	1	Test	2012-04-08 13:03:34.543	1053341
945178	1	Test	2012-04-06 10:21:25.02	1045358
945178	1	Test	2012-04-03 09:55:39.93	106039
945178	1	Test	2012-04-04 01:00:21.277	1095590
945178	1	Test	2012-04-06 10:26:37.977	584887
945178	1	Test	2012-04-06 10:26:38.6	824597
945178	1	Test	2012-04-08 13:43:53.137	812832
945178	1	Test	2012-04-06 09:35:25.187	212088
945178	1	Test	2012-04-08 12:53:36.043	173608
945178	1	Test	2012-04-08 14:08:54.403	438543
945178	1	Test	2012-04-04 01:00:20.887	1052927
945178	1	Test	2012-04-04 01:34:03.053	1053248
945178	1	Test	2012-04-08 11:12:06.563	803581
945178	1	Test	2012-04-08 11:12:06.723	90033
945178	1	Test	2012-04-02 00:40:36.737	1027736
945178	1	Test	2012-04-06 10:26:36.9	23890
945178	1	Test	2012-04-04 00:48:10.19	535574
945178	1	Test	2012-04-06 09:15:27.093	627654
945178	1	Test	2012-04-09 11:20:54.843	255602
945178	1	Test	2012-04-02 00:40:36.103	1032353
945178	1	Test	2012-04-03 09:35:37.807	439887
945178	1	Test	2012-04-06 09:21:03.413	26632
945178	1	Test	2012-04-06 09:20:59.85	57140
945178	1	Test	2012-04-08 13:03:34.447	979379
945178	1	Test	2012-04-08 13:24:33.173	932584
945178	1	Test	2012-04-04 01:34:02.117	512221
945178	1	Test	2012-04-06 09:35:25.413	300760
945178	1	Test	2012-04-06 09:35:25.337	792137
945178	1	Test	2012-04-04 01:34:06.633	86106
945178	1	Test	2012-04-04 00:20:32.147	411062
945178	1	Test	2012-04-04 01:00:21.273	876092
946792	1	Test	2012-04-02 23:06:33.527	1008951
946792	1	Test	2012-04-09 22:36:46.513	679409
946792	1	Test	2012-04-02 11:03:26.7	377560
946792	1	Test	2012-04-09 00:26:29.73	870341
946792	1	Test	2012-04-09 22:36:17.123	752357
946792	1	Test	2012-04-04 13:49:26.663	38916
946888	1	Test	2012-04-03 20:42:59.643	1053502
946888	1	Test	2012-04-03 20:26:10.927	182709
946888	1	Test	2012-04-05 17:08:45.62	503342
946888	1	Test	2012-04-03 21:21:18.733	1104403
946888	1	Test	2012-04-06 15:13:34.803	285592
946888	1	Test	2012-04-06 10:59:33.333	696031
947429	1	Test	2012-04-03 21:51:22.453	1020872
947598	1	Test	2012-04-15 18:26:21.24	922397
947676	1	Test	2012-04-14 15:52:28.117	36629
947851	1	Test	2012-04-03 18:20:10.517	15520
947851	1	Test	2012-04-03 18:34:08.85	466263
947851	1	Test	2012-04-03 18:17:36.19	130364
947851	1	Test	2012-04-03 18:18:31.803	246613
947851	1	Test	2012-04-03 18:22:53.113	634845
949746	1	Test	2012-04-08 20:25:29.343	24349
949746	1	Test	2012-04-03 12:45:05.853	852387
949746	1	Test	2012-04-05 01:28:21.43	473283
949746	1	Test	2012-04-08 20:23:10.123	575038
950481	1	Test	2012-04-16 21:56:35.69	563185
950481	1	Test	2012-04-03 09:17:01.433	72315
950689	1	Test	2012-04-16 21:08:42.56	1012542
950689	1	Test	2012-04-03 09:19:35.693	168146
950689	1	Test	2012-04-02 20:28:33.09	535196
950689	1	Test	2012-04-03 09:19:34.33	499843
950689	1	Test	2012-04-03 09:19:35.037	203601
950689	1	Test	2012-04-03 09:19:33.897	263477
950689	1	Test	2012-04-03 09:19:34.137	777553
950689	1	Test	2012-04-03 09:19:35.54	805251
950689	1	Test	2012-04-03 09:19:35.617	811501
951355	1	Test	2012-04-02 11:20:11.71	886174
951355	1	Test	2012-04-02 12:33:08.55	200125
951628	1	Test	2012-04-09 21:20:29.7	275852
951628	1	Test	2012-04-09 17:01:34.913	1051924
951628	1	Test	2012-04-09 21:20:29.54	369257
951628	1	Test	2012-04-09 17:01:35.177	570517
951628	1	Test	2012-04-09 21:20:30.03	821835
951628	1	Test	2012-04-09 21:20:29.13	263073
951628	1	Test	2012-04-09 21:20:29.043	1076686
951628	1	Test	2012-04-09 21:25:56.973	757052
951628	1	Test	2012-04-09 21:25:56.223	499030
951628	1	Test	2012-04-09 17:01:35.493	606884
